num,t,area_osc,Peak.us,FT.1,FT.3,FT.5,FT.7,FT.9,Tag.Mpa,sid,fname
632,336,449.1292475,22.17813989,0.00046624,0.002075984,0.001608669,0.003187018,0.001507205,63.585,86,210627-box3_pair5.csv
633,28.5,181.8875103,28.01212355,0.000561358,0.001838203,0.000753738,0.000631987,0.000169207,15.91,87,210712-box2_pair3.csv
634,43,247.0001759,26.81757997,0.000563686,0.002492481,0.000893018,0.001173533,0.000273916,22.02,87,210712-box2_pair3.csv
635,55.5,286.2783177,26.34244222,0.00062537,0.002614567,0.001000974,0.001432929,0.000296848,24.38,87,210712-box2_pair3.csv
636,78,329.3236137,25.78583676,0.000584489,0.002935849,0.001259337,0.001779375,0.0004703,27.88,87,210712-box2_pair3.csv
637,168,386.1590532,25.05375044,0.000627956,0.00285451,0.001101724,0.002495218,0.000757297,31.48,87,210712-box2_pair3.csv
638,22,253.1801173,27.10833035,0.000504292,0.002559537,0.000798162,0.000925253,0.000202353,12.295,88,210712-box1_pair 1.csv
639,28.5,346.0173374,26.23561306,0.00053216,0.003002732,0.000897882,0.001543021,0.000323315,15.91,88,210712-box1_pair 1.csv
640,43,476.736049,25.27675776,0.000595394,0.003814265,0.000783339,0.002768124,0.000458589,22.02,88,210712-box1_pair 1.csv
641,55.5,525.156764,24.95231967,0.000600839,0.004029385,0.000855898,0.003229919,0.00051136,24.38,88,210712-box1_pair 1.csv
642,78,561.5326872,24.49034246,0.000606003,0.00397487,0.000959534,0.003597057,0.000631331,27.88,88,210712-box1_pair 1.csv
643,168,533.9621812,23.90982001,0.000573256,0.003013491,0.000997366,0.003901232,0.000919337,31.48,88,210712-box1_pair 1.csv
644,22,225.3608248,27.99469907,0.000513689,0.002311642,0.000763966,0.000827552,0.000162255,12.295,89,210712-box3_pair 5.csv
645,28.5,255.1118039,27.02279244,0.000539208,0.002444645,0.000835411,0.001244177,0.000312581,15.91,89,210712-box3_pair 5.csv
646,43,327.0438236,25.99312566,0.000526187,0.002914089,0.000928964,0.001551939,0.000454823,22.02,89,210712-box3_pair 5.csv
647,55.5,348.3901295,25.57525311,0.000506314,0.002939083,0.001068276,0.001758515,0.000610603,24.38,89,210712-box3_pair 5.csv
648,78,356.3467482,25.10837961,0.000533771,0.002944473,0.001013169,0.001889938,0.000804627,27.88,89,210712-box3_pair 5.csv
649,168,395.796134,24.38336083,0.000547993,0.002477471,0.00108353,0.00242494,0.000921969,31.48,89,210712-box3_pair 5.csv
650,28.5,303.1738729,27.79910963,0.000580464,0.002676293,0.001433013,0.001257543,0.000163781,15.91,90,210712-box2_pair4.csv
651,43,369.9622174,26.62213934,0.000654202,0.002623519,0.001583592,0.002018858,0.000383294,22.02,90,210712-box2_pair4.csv
652,55.5,399.4633161,26.15390423,0.000738744,0.002740904,0.001547705,0.002247561,0.000539112,24.38,90,210712-box2_pair4.csv
653,78,439.8540922,25.64125178,0.000783887,0.002848537,0.001580708,0.002715458,0.000669487,27.88,90,210712-box2_pair4.csv
654,168,475.1267009,24.85267021,0.000733983,0.002860514,0.001494375,0.003390163,0.000778858,31.48,90,210712-box2_pair4.csv
655,43,397.4862438,26.15850677,0.000640277,0.002985712,0.001223677,0.001805032,0.000345233,22.02,91,210712-box3_pair 6.csv
656,55.5,434.1571496,25.70689056,0.000660697,0.002900779,0.001315257,0.002332514,0.000398625,24.38,91,210712-box3_pair 6.csv
657,78,456.1295467,25.14961684,0.000673734,0.002891891,0.0012131,0.002689324,0.000442834,27.88,91,210712-box3_pair 6.csv
658,168,529.1427454,24.34394594,0.00064324,0.002874324,0.001365949,0.003638002,0.000628386,31.48,91,210712-box3_pair 6.csv
659,22,280.7470635,28.07618881,0.000582559,0.001954906,0.001478514,0.000974818,0.000175048,12.295,92,210712-box1_pair 2.csv
660,28.5,323.1010777,27.05904684,0.000526921,0.002007636,0.001361473,0.001900606,0.000335831,15.91,92,210712-box1_pair 2.csv
661,43,430.0512792,26.03249772,0.000514045,0.002471768,0.00103508,0.003313861,0.000675753,22.02,92,210712-box1_pair 2.csv
662,55.5,472.0259152,25.62382454,0.000539017,0.002619196,0.000936777,0.003765849,0.000811106,24.38,92,210712-box1_pair 2.csv
663,78,623.4490042,25.22319074,0.000549494,0.002918648,0.001236753,0.004826502,0.001986076,27.88,92,210712-box1_pair 2.csv
664,168,606.0737514,24.49545526,0.000523452,0.003094635,0.000959185,0.004559581,0.001471762,31.48,92,210712-box1_pair 2.csv
665,28.5,181.8875103,28.01212355,0.000561358,0.001838203,0.000753738,0.000631987,0.000169207,15.91,93,210712-box2_pair3.csv
666,43,247.0001759,26.81757997,0.000563686,0.002492481,0.000893018,0.001173533,0.000273916,22.02,93,210712-box2_pair3.csv
667,55.5,286.2783177,26.34244222,0.00062537,0.002614567,0.001000974,0.001432929,0.000296848,24.38,93,210712-box2_pair3.csv
668,78,329.3236137,25.78583676,0.000584489,0.002935849,0.001259337,0.001779375,0.0004703,27.88,93,210712-box2_pair3.csv
669,168,386.1590532,25.05375044,0.000627956,0.00285451,0.001101724,0.002495218,0.000757297,31.48,93,210712-box2_pair3.csv
670,51,421.1991569,26.42906176,0.000935244,0.005189803,0.001168425,0.001721398,0.0004664,25.145,94,210715-box1_pair1.csv
671,81,362.5613114,25.77678418,0.000921317,0.004398774,0.001153052,0.001969979,0.000606673,29.48,94,210715-box1_pair1.csv
672,120,324.5047581,25.42146151,0.000851663,0.003980598,0.00125942,0.001908641,0.000761051,31.635,94,210715-box1_pair1.csv
673,168,328.138817,25.23452231,0.000887691,0.00395151,0.001220629,0.002018606,0.000809981,31.09666667,94,210715-box1_pair1.csv
674,22,253.1801173,27.10833035,0.000504292,0.002559537,0.000798162,0.000925253,0.000202353,12.295,95,210712-box1_pair 1.csv
675,28.5,346.0173374,26.23561306,0.00053216,0.003002732,0.000897882,0.001543021,0.000323315,15.91,95,210712-box1_pair 1.csv
676,43,476.736049,25.27675776,0.000595394,0.003814265,0.000783339,0.002768124,0.000458589,22.02,95,210712-box1_pair 1.csv
677,55.5,525.156764,24.95231967,0.000600839,0.004029385,0.000855898,0.003229919,0.00051136,24.38,95,210712-box1_pair 1.csv
678,78,561.5326872,24.49034246,0.000606003,0.00397487,0.000959534,0.003597057,0.000631331,27.88,95,210712-box1_pair 1.csv
679,168,533.9621812,23.90982001,0.000573256,0.003013491,0.000997366,0.003901232,0.000919337,31.48,95,210712-box1_pair 1.csv
680,22,225.3608248,27.99469907,0.000513689,0.002311642,0.000763966,0.000827552,0.000162255,12.295,96,210712-box3_pair 5.csv
681,28.5,255.1118039,27.02279244,0.000539208,0.002444645,0.000835411,0.001244177,0.000312581,15.91,96,210712-box3_pair 5.csv
682,43,327.0438236,25.99312566,0.000526187,0.002914089,0.000928964,0.001551939,0.000454823,22.02,96,210712-box3_pair 5.csv
683,55.5,348.3901295,25.57525311,0.000506314,0.002939083,0.001068276,0.001758515,0.000610603,24.38,96,210712-box3_pair 5.csv
684,78,356.3467482,25.10837961,0.000533771,0.002944473,0.001013169,0.001889938,0.000804627,27.88,96,210712-box3_pair 5.csv
685,168,395.796134,24.38336083,0.000547993,0.002477471,0.00108353,0.00242494,0.000921969,31.48,96,210712-box3_pair 5.csv
686,28.5,303.1738729,27.79910963,0.000580464,0.002676293,0.001433013,0.001257543,0.000163781,15.91,97,210712-box2_pair4.csv
687,43,369.9622174,26.62213934,0.000654202,0.002623519,0.001583592,0.002018858,0.000383294,22.02,97,210712-box2_pair4.csv
688,55.5,399.4633161,26.15390423,0.000738744,0.002740904,0.001547705,0.002247561,0.000539112,24.38,97,210712-box2_pair4.csv
689,78,439.8540922,25.64125178,0.000783887,0.002848537,0.001580708,0.002715458,0.000669487,27.88,97,210712-box2_pair4.csv
690,168,475.1267009,24.85267021,0.000733983,0.002860514,0.001494375,0.003390163,0.000778858,31.48,97,210712-box2_pair4.csv
691,43,397.4862438,26.15850677,0.000640277,0.002985712,0.001223677,0.001805032,0.000345233,22.02,98,210712-box3_pair 6.csv
692,55.5,434.1571496,25.70689056,0.000660697,0.002900779,0.001315257,0.002332514,0.000398625,24.38,98,210712-box3_pair 6.csv
693,78,456.1295467,25.14961684,0.000673734,0.002891891,0.0012131,0.002689324,0.000442834,27.88,98,210712-box3_pair 6.csv
694,168,529.1427454,24.34394594,0.00064324,0.002874324,0.001365949,0.003638002,0.000628386,31.48,98,210712-box3_pair 6.csv
695,23,283.5850814,29.14926524,0.00045764,0.002218752,0.001057243,0.001655469,0.000650471,13.85666667,99,210715-box3_pair6.csv
696,51,349.7545727,26.07822404,0.000457236,0.002075508,0.001628493,0.002592191,0.000829267,25.145,99,210715-box3_pair6.csv
697,81,345.6221235,25.06189363,0.000464193,0.001854692,0.001686814,0.00241892,0.000819511,29.48,99,210715-box3_pair6.csv
698,120,383.6793784,24.6017815,0.000428555,0.001836466,0.00162593,0.002897001,0.001068094,31.635,99,210715-box3_pair6.csv
699,168,388.0748186,24.45396634,0.000423378,0.001810953,0.001664002,0.002999038,0.001039152,31.09666667,99,210715-box3_pair6.csv
700,23,247.4064056,25.75901963,0.000612044,0.002150763,0.000992873,0.001334442,0.000367664,13.85666667,100,210715-box1_pair2.csv
701,51,308.8499622,24.05854892,0.000633678,0.002722586,0.001394695,0.00191508,0.000741301,25.145,100,210715-box1_pair2.csv
702,81,306.4385992,23.5002356,0.000594181,0.002324631,0.001381656,0.00199564,0.001264182,29.48,100,210715-box1_pair2.csv
703,120,331.9090259,23.19357088,0.000656222,0.002244923,0.001401657,0.002331238,0.001610145,31.635,100,210715-box1_pair2.csv
704,168,343.4232343,23.05935847,0.000623956,0.002413591,0.00140078,0.002365073,0.001521683,31.09666667,100,210715-box1_pair2.csv
705,23,182.9407543,25.12364269,0.000517397,0.001985253,0.000745168,0.00099999,0.000265737,13.85666667,101,210715-box3_pair5.csv
706,51,241.113361,23.61651783,0.00051354,0.001710927,0.001108894,0.001439803,0.000477336,25.145,101,210715-box3_pair5.csv
707,81,251.9639783,23.14792769,0.000539016,0.001982695,0.001266031,0.001506679,0.000622893,29.48,101,210715-box3_pair5.csv
708,120,267.0782684,22.83923614,0.000521791,0.002020368,0.00116558,0.001859667,0.000848015,31.635,101,210715-box3_pair5.csv
709,168,269.5313999,22.72527193,0.00048196,0.002035495,0.001250667,0.00183425,0.000897317,31.09666667,101,210715-box3_pair5.csv
710,23,229.0646253,27.53492417,0.000662003,0.002186889,0.000993872,0.000953129,0.000231749,13.85666667,102,210715-box2_pair4.csv
711,51,349.9742621,25.63739928,0.000831605,0.002062222,0.001793204,0.001864427,0.000748665,25.145,102,210715-box2_pair4.csv
712,81,366.0940562,25.03504959,0.000750375,0.001774488,0.001843412,0.002249409,0.000886429,29.48,102,210715-box2_pair4.csv
713,120,371.0494033,24.68053756,0.000664517,0.001964274,0.001901112,0.002311385,0.00100825,31.635,102,210715-box2_pair4.csv
714,168,381.3032459,24.47768125,0.000605942,0.001997656,0.00184501,0.002399117,0.001073249,31.09666667,102,210715-box2_pair4.csv
715,23,215.9806655,26.07199057,0.000570921,0.002281874,0.000920592,0.00085838,0.000267297,13.85666667,103,210715-box2_pair3.csv
716,51,281.0085407,24.54239162,0.000589416,0.002315744,0.001245803,0.001820044,0.000739091,25.145,103,210715-box2_pair3.csv
717,81,283.2589385,24.10797779,0.000585782,0.002193171,0.001469967,0.00154398,0.000914373,29.48,103,210715-box2_pair3.csv
718,120,295.0774894,23.70680801,0.000597319,0.002161561,0.001683132,0.00186817,0.001034904,31.635,103,210715-box2_pair3.csv
719,168,297.2961699,23.59539653,0.000605712,0.002005577,0.001694843,0.001842124,0.000874369,31.09666667,103,210715-box2_pair3.csv
720,22,280.7470635,28.07618881,0.000582559,0.001954906,0.001478514,0.000974818,0.000175048,12.295,104,210712-box1_pair 2.csv
721,28.5,323.1010777,27.05904684,0.000526921,0.002007636,0.001361473,0.001900606,0.000335831,15.91,104,210712-box1_pair 2.csv
722,43,430.0512792,26.03249772,0.000514045,0.002471768,0.00103508,0.003313861,0.000675753,22.02,104,210712-box1_pair 2.csv
723,55.5,472.0259152,25.62382454,0.000539017,0.002619196,0.000936777,0.003765849,0.000811106,24.38,104,210712-box1_pair 2.csv
724,78,623.4490042,25.22319074,0.000549494,0.002918648,0.001236753,0.004826502,0.001986076,27.88,104,210712-box1_pair 2.csv
725,168,606.0737514,24.49545526,0.000523452,0.003094635,0.000959185,0.004559581,0.001471762,31.48,104,210712-box1_pair 2.csv
726,22,212.5466684,28.53364911,0.000517324,0.002605327,0.000814702,0.000505527,0.000106706,10.555,105,210721-box1_pair1.csv
727,33,326.673047,26.86732563,0.0005612,0.003514719,0.001163139,0.001142134,0.000285519,16.49,105,210721-box1_pair1.csv
728,49,438.4530618,25.96587616,0.000624566,0.004449423,0.001562357,0.001638591,0.000434517,20.945,105,210721-box1_pair1.csv
729,95,509.125398,25.21765089,0.000629226,0.00481275,0.001280094,0.002537829,0.000763127,26.635,105,210721-box1_pair1.csv
730,168,525.4490239,24.90353174,0.000544111,0.004691174,0.001480773,0.002727983,0.000661297,28.99333333,105,210721-box1_pair1.csv
731,22,247.0360042,30.29275393,0.000506799,0.001934819,0.001461762,0.000582475,9.96E-05,10.555,106,210721-box1_pair2.csv
732,33,322.8075947,28.34247435,0.000505017,0.00216147,0.001471708,0.002013087,0.000247656,16.49,106,210721-box1_pair2.csv
733,49,449.138501,27.23823334,0.000554758,0.002581219,0.001447596,0.003197094,0.000396859,20.945,106,210721-box1_pair2.csv
734,95,491.6449979,26.22290601,0.000501644,0.002666151,0.001069978,0.003842826,0.000734214,26.635,106,210721-box1_pair2.csv
735,168,509.0177144,25.78459724,0.000530786,0.002900772,0.001064708,0.003998471,0.000818979,28.99333333,106,210721-box1_pair2.csv
736,22,268.5281957,27.46351248,0.000501607,0.002882851,0.000879343,0.000334727,0.000235642,10.555,107,210721-box2_pair3.csv
737,33,358.8123612,26.04927508,0.000661947,0.003745999,0.001390458,0.001615637,0.000392648,16.49,107,210721-box2_pair3.csv
738,49,401.010866,25.26297799,0.000825904,0.003490015,0.001585708,0.00206889,0.000564506,20.945,107,210721-box2_pair3.csv
739,95,450.4845045,24.52254733,0.000850871,0.003463983,0.00139699,0.00248442,0.000754727,26.635,107,210721-box2_pair3.csv
740,168,444.5081384,24.28960394,0.000949289,0.003023263,0.001305006,0.002787164,0.000568485,28.99333333,107,210721-box2_pair3.csv
741,22,184.7534916,27.18957483,0.000504656,0.001723439,0.000943697,0.000552287,8.24E-05,10.555,108,210721-box2_pair4.csv
742,33,213.5888154,25.87109773,0.000448717,0.002147566,0.00099514,0.001096853,0.000364048,16.49,108,210721-box2_pair4.csv
743,49,286.0497122,25.09430517,0.000449888,0.002736814,0.001258797,0.001484769,0.00053782,20.945,108,210721-box2_pair4.csv
744,95,309.7507009,24.45626646,0.000482306,0.002620009,0.001199366,0.001794394,0.000757552,26.635,108,210721-box2_pair4.csv
745,168,301.1061397,24.21057506,0.000574459,0.002367456,0.001124571,0.001637742,0.00061772,28.99333333,108,210721-box2_pair4.csv
746,22,230.9057554,28.59780061,0.000543361,0.002685044,0.001081792,0.000645805,0.000145177,10.555,109,210721-box3_pair5.csv
747,33,336.8114189,27.11112163,0.000553075,0.00265193,0.001384344,0.001982379,0.000628804,16.49,109,210721-box3_pair5.csv
748,49,423.6474603,26.26775225,0.000562958,0.003248518,0.001621649,0.002510783,0.000937233,20.945,109,210721-box3_pair5.csv
749,95,439.3036907,25.46526855,0.000616454,0.003014792,0.001627857,0.002926287,0.001146299,26.635,109,210721-box3_pair5.csv
750,168,460.8997054,25.16544576,0.000727492,0.003426348,0.001415181,0.003341523,0.001098022,28.99333333,109,210721-box3_pair5.csv
751,22,295.3591316,29.29017059,0.000491268,0.002727914,0.001797183,0.000564426,0.000171289,10.555,110,210721-box3_pair6.csv
752,33,372.2777762,27.55108826,0.000502976,0.003211906,0.002133126,0.001923264,0.0004576,16.49,110,210721-box3_pair6.csv
753,49,457.1618561,26.56506355,0.000591774,0.003307967,0.002053931,0.002746793,0.00052148,20.945,110,210721-box3_pair6.csv
754,95,508.5672189,25.61588115,0.000658595,0.002664996,0.002030875,0.003628588,0.000718808,26.635,110,210721-box3_pair6.csv
755,168,537.7109826,25.23094951,0.000660234,0.002640329,0.001990344,0.004343627,0.000766404,28.99333333,110,210721-box3_pair6.csv
756,15.5,343.1586939,26.48811282,0.000708115,0.003644509,0.001405386,0.001161113,0.000290445,18.435,111,210815-box1_pair1.csv
757,24,431.0133265,24.89537564,0.000677547,0.004239153,0.001413277,0.002059461,0.000535594,28.48,111,210815-box1_pair1.csv
758,40.5,480.142157,24.04911329,0.000686056,0.003982525,0.001627374,0.002633898,0.000695668,38.725,111,210815-box1_pair1.csv
759,48,480.3702034,23.87747584,0.000672058,0.003816505,0.001643643,0.002876222,0.000796363,40.665,111,210815-box1_pair1.csv
760,66,492.1837014,23.59219423,0.000674999,0.003818471,0.001671048,0.002906537,0.000996175,44.885,111,210815-box1_pair1.csv
761,113,485.4151386,23.38063904,0.00069669,0.003730837,0.001681397,0.002989572,0.001055945,46.01,111,210815-box1_pair1.csv
762,168,472.3442537,23.27316981,0.000690844,0.003582517,0.001684564,0.002762762,0.001085271,49.035,111,210815-box1_pair1.csv
763,15.5,154.8709951,30.53192183,0.000506147,0.001570181,0.000632977,0.001061597,0.000343753,18.435,112,210815-box1_pair2.csv
764,24,232.7086347,28.74296277,0.000494472,0.001832321,0.001330779,0.0015259,0.000731277,28.48,112,210815-box1_pair2.csv
765,40.5,252.5095264,27.86586571,0.00048046,0.001992609,0.001432138,0.00143832,0.001148726,38.725,112,210815-box1_pair2.csv
766,48,246.8702823,27.65019525,0.000478452,0.002004059,0.001440058,0.001293262,0.001164169,40.665,112,210815-box1_pair2.csv
767,66,262.5651916,27.36019674,0.000454332,0.001947526,0.001530457,0.001254207,0.001328641,44.885,112,210815-box1_pair2.csv
768,113,276.3888596,27.0943643,0.000461825,0.002002868,0.001660703,0.001291179,0.001533212,46.01,112,210815-box1_pair2.csv
769,168,278.1211574,26.92140225,0.00045698,0.001867755,0.00160301,0.001435099,0.001572859,49.035,112,210815-box1_pair2.csv
770,15.5,267.711673,26.75624689,0.000588055,0.002411771,0.001384632,0.001131834,0.000381393,18.435,113,210815-box2_pair3.csv
771,24,356.3903347,25.19086311,0.000646224,0.002868116,0.001565858,0.001969779,0.000857057,28.48,113,210815-box2_pair3.csv
772,40.5,377.3234671,24.38080721,0.000646285,0.002837516,0.001534144,0.001927986,0.001184155,38.725,113,210815-box2_pair3.csv
773,48,390.5886487,24.17730773,0.000656751,0.002755358,0.001521034,0.002078991,0.001233777,40.665,113,210815-box2_pair3.csv
774,66,404.3646177,23.9112545,0.000672908,0.002854354,0.00146725,0.002123205,0.001345322,44.885,113,210815-box2_pair3.csv
775,113,414.1423174,23.69297698,0.000681313,0.002947328,0.001343954,0.002201888,0.001511057,46.01,113,210815-box2_pair3.csv
776,168,412.5768565,23.58620624,0.000672087,0.00273843,0.001325929,0.002223947,0.001569858,49.035,113,210815-box2_pair3.csv
777,15.5,220.2282132,26.20153462,0.000773657,0.00202336,0.000905524,0.001030227,0.000204257,18.435,114,210815-box2_pair4.csv
778,24,328.2413715,24.76781695,0.000913272,0.003003808,0.001209269,0.002036512,0.000423514,28.48,114,210815-box2_pair4.csv
779,40.5,391.6942966,24.00948228,0.000855075,0.003348713,0.001470857,0.002575105,0.000661653,38.725,114,210815-box2_pair4.csv
780,48,391.6727343,23.80637439,0.000868165,0.003299347,0.001413684,0.002530579,0.000731369,40.665,114,210815-box2_pair4.csv
781,66,405.6980333,23.58916706,0.000840013,0.003381584,0.001463315,0.00235208,0.00080023,44.885,114,210815-box2_pair4.csv
782,113,418.8778165,23.36252066,0.000841858,0.003304193,0.001477739,0.002391312,0.00086749,46.01,114,210815-box2_pair4.csv
783,168,423.7325968,23.26165269,0.000879759,0.003254803,0.001484819,0.002417527,0.000900801,49.035,114,210815-box2_pair4.csv
784,15.5,241.6181072,26.85503804,0.000678344,0.002070326,0.00140888,0.001234027,0.000367917,18.435,115,210815-box3_pair5.csv
785,24,388.280476,25.40720046,0.00080491,0.002482616,0.001414281,0.00263446,0.000798327,28.48,115,210815-box3_pair5.csv
786,40.5,472.8680083,24.56803604,0.000926719,0.003005658,0.00157826,0.003324282,0.001399023,38.725,115,210815-box3_pair5.csv
787,48,489.0478215,24.38726693,0.000933533,0.003011676,0.001640252,0.003512366,0.001428752,40.665,115,210815-box3_pair5.csv
788,66,494.9666233,24.13205861,0.000964025,0.003019154,0.001527789,0.003698112,0.001393445,44.885,115,210815-box3_pair5.csv
789,113,501.6030548,23.89583192,0.001001653,0.003133547,0.001343618,0.003635264,0.001355244,46.01,115,210815-box3_pair5.csv
790,168,497.3007519,23.78827303,0.000982938,0.003068194,0.001234117,0.003442215,0.001375836,49.035,115,210815-box3_pair5.csv
791,15.5,238.643841,26.8730348,0.000746972,0.002369706,0.001033253,0.001530485,0.00036526,18.435,116,210815-box3_pair6.csv
792,24,382.3629281,25.3662624,0.000847554,0.00417943,0.001324211,0.002294585,0.001030291,28.48,116,210815-box3_pair6.csv
793,40.5,409.345791,24.57491986,0.00093819,0.004475792,0.001660236,0.00272757,0.00150419,38.725,116,210815-box3_pair6.csv
794,48,416.764622,24.35431664,0.000943609,0.004544454,0.001755556,0.002735286,0.001536711,40.665,116,210815-box3_pair6.csv
795,66,419.7991996,24.10469098,0.000948758,0.004570862,0.001659683,0.002377643,0.001498799,44.885,116,210815-box3_pair6.csv
796,113,423.1711437,23.88928246,0.000957417,0.004336828,0.001543168,0.002630557,0.001572347,46.01,116,210815-box3_pair6.csv
797,168,405.9057541,23.77665514,0.000953525,0.003991048,0.001666699,0.002707246,0.001533573,49.035,116,210815-box3_pair6.csv
